DATE,CaO,SiO2,Al2O3,Fe2O3,MgO,SO3,K2O,Na2O,P2O5,TiO2,Total,LSF,SM,IM,C3A,R_wp (%),Alite_M3 (%),Alite_M1 (%),Alite_Sum (%),Fraction_M1 (%),Alite_CS (nm),Belite_alpha (%),Belite_beta (%),Belite_Sum (%),Alum_cubic (%),Alum_ortho (%),Alum_Sum (%),Ferrite (%),Lime (%),Portlandite (%),Periclase (%),Quartz (%),Arcanite (%),Langbeinite (%),Aphthitalite (%),Gypsum (%),Hemi-hydrate (%),Anhydrite (%),Calcite (%),Dolomite(%),SO3_XRD (%),CO2_XRD (%),Syngenite(%),Ettringite(%),Illite(%),LOI,Total Alkali,SSA,Res_45_um,EN 1D,EN 2D ,EN 7D,EN 28D ,Water consistency (%)-20C,Expansion (mm)-20C,Initial setting time (min) ,Final setting time (min) ,MC Water consistency (%),MC Initial Slump,MC 1st slump loss,MC 2nd slump loss,MC 9hours,MC 1D,MC 2D ,MC 3D,MC 7D,MC 28D ,,,,,,,,,,,,,,,
22-Jul-24,64.18,19.98,5,2.46,1.15,2.49,0.77,0.09,0.05,0.27,96.44,98.41,2.68,2.03,9.09,9.3,42.2,21.61,63.8,33.87,198.05,4.01,5.32,9.33,2.76,4.33,7.09,7.14,0.06,2.15,0.45,0.4,0.59,0.26,0.09,0.07,2.41,0.29,5.8,0.06,1.99,2.58,,,,3.5,0.6,342,6,11.44,22.58,41,56.34,29.4,0.7,100,200,35.8,92,61,53,4.55,40.36,55.27,58.64,62.35,71.06,,,,,,,,,,,,,,,
24-Jul-24,64.33,20.01,5.03,2.48,1.1,2.45,0.76,0.09,0.05,0.27,96.57,98.49,2.66,2.03,9.13,9.36,43.87,20.11,63.98,31.44,212.57,3.86,5.07,8.93,3.06,4.44,7.5,6.84,0.11,2.07,0.31,0.34,0.52,0.32,0.04,0.07,2.34,0.25,6.38,0,1.9,2.8,,,,3.3,0.59,338,6.4,11.21,22.12,40.11,53.05,28.8,0.5,110,215,35.8,93,63,52,4.91,41.23,56.87,57.96,64.88,76.08,,,,,,,,,,,,,,,
26-Jul-24,64.56,19.56,4.96,2.43,1.07,2.42,0.74,0.09,0.06,0.27,96.16,101.07,2.65,2.04,9.03,8.88,43.04,21.3,64.35,33.11,210.3,4.12,3.82,7.94,3..3,4.76,8.06,6.99,0.14,1.84,0.39,0.35,0.65,0.27,0.08,0.06,2.57,0.27,6.03,0,2.09,2.65,,,,3.7,0.58,345,6.1,12.85,23.57,43.23,56.26,28.8,0.5,110,215,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jul-24,64.2,19.72,4.96,2.44,0.98,2.44,0.76,0.09,0.06,0.27,95.92,99.74,2.66,2.03,9.02,8.24,38.62,22.74,61.36,37.06,213.86,4.17,6.62,10.8,3.56,4.81,8.38,6.43,0.2,2.12,0.35,0.26,0.71,0.19,0.05,0.1,2.89,0.22,5.85,0.09,2.23,2.61,,,,3.4,0.59,343,6.3,12.96,21.59,42.73,54.25,28.8,0.7,110,220,35.5,91,59,51,4.02,41.02,55.91,56.97,63.25,72.51,,,,,,,,,,,,,,,
31-Jul-24,64.33,20.07,4.97,2.46,1.06,2.43,0.73,0.1,0.06,0.28,96.49,98.38,2.7,2.02,9.01,9.09,34.47,27.86,62.34,44.7,165.71,4.31,6.58,10.89,3.59,3.99,7.58,6.47,0.28,2.21,0.35,0.34,0.67,0.35,0.02,0.1,2.54,0.22,5.63,0.02,2.08,2.48,,,,3.5,0.58,347,6.4,11.78,21.71,40.99,54.22,28.8,0.5,105,215,35.7,90,62,56,3.62,38.43,54.86,59.2,62.52,73.74,,,,,,,,,,,,,,,
2-Aug-24,64.22,19.93,4.87,2.43,1.2,2.44,0.68,0.11,0.06,0.27,96.21,99.02,2.73,2,8.79,8.48,41.95,21.06,63.01,33.42,190.45,3.43,6.76,10.2,2.81,4.47,7.27,7.55,0.11,2.35,0.46,0.39,0.56,0.25,0,0.06,2.18,0.29,5.24,0.06,1.8,2.33,,,,3.4,0.56,338,6.5,11.09,21.32,36.77,53.22,29,0.5,110,215,,,,,,,,,,,,,,,,,,,,,,,,,
5-Aug-24,64.3,20,4.87,2.44,1.18,2.47,0.69,0.11,0.06,0.27,96.39,98.8,2.74,2,8.78,8.97,44.13,17.48,61.61,28.37,230.4,3.79,7.86,11.64,2.4,4.31,6.71,6.91,0.07,2.51,0.38,0.41,0.57,0.18,0.08,0.05,2.49,0.31,6.04,0.03,1.98,2.67,,,,3.5,0.56,331,5.5,11.78,22.14,40.92,53.31,28.8,0.4,105,220,35.7,91,59,53,4.01,39.81,54.9,55.02,60.49,69.76,,,,,,,,,,,,,,,
7-Aug-24,64.63,19.79,4.79,2.38,1.12,2.4,0.67,0.1,0.06,0.26,96.2,100.54,2.76,2.01,8.67,8.49,39.36,22.91,62.27,36.79,232.24,4.23,7.39,11.62,3.29,3.49,6.78,7.08,0.18,2.45,0.36,0.29,0.53,0.11,0.01,0.03,2.52,0.26,5.41,0.11,1.86,2.43,,,,3.5,0.54,332,5.6,12.15,22.86,38.76,52.57,28.8,0.5,105,205,35.8,92,60,57,4.64,40.25,54.91,56.38,61.25,69.38,,,,,,,,,,,,,,,
9-Aug-24,64.52,19.86,4.84,2.38,0.99,2.44,0.71,0.1,0.07,0.26,96.17,99.91,2.75,2.03,8.8,8.8,27.81,34.19,62.01,55.14,217.53,4.47,6.35,10.82,3.72,3.26,6.98,6.73,0.49,2.7,0.16,0.9,0.73,0.08,0.01,0.08,2.5,0.19,5.64,0,1.91,2.48,,,,3.6,0.57,337,6.7,13.45,23.06,40.32,52.66,29,0.4,110,205,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug-24,64.61,20.01,4.83,2.36,0.9,2.44,0.73,0.09,0.06,0.25,96.28,99.43,2.78,2.05,8.81,8.87,28.77,34.77,63.54,54.73,214.34,3.85,5.54,9.39,3.72,3.8,7.51,6.22,0.48,2.34,0.12,0.36,0.74,0.24,0.05,0.11,2.34,0.29,6.28,0,2.01,2.76,,,,3.5,0.57,330,6.3,12.97,25,40.91,53.63,28.8,0.5,115,195,35.2,93,61,55,4.22,42.54,57.82,58.11,65.45,77.24,,,,,,,,,,,,,,,
14-Aug-24,64.57,20.06,4.89,2.37,0.98,2.42,0.74,0.1,0.06,0.25,96.44,99.05,2.76,2.06,8.95,8.56,32.42,29.35,61.77,47.52,210.23,4.3,6.86,11.15,3.43,4.13,7.56,6.42,0.38,2.68,0.29,0.3,0.59,0.1,0.04,0.12,2.48,0.34,5.76,0.03,1.97,2.55,,,,3,0.59,334,6,12.33,23.53,40.5,52.73,29.2,0.4,120,195,35.2,91,58,52,4.15,42.49,55.71,56.36,65.42,74.33,,,,,,,,,,,,,,,
16-Aug-24,64.5,20.13,4.93,2.34,1.01,2.47,0.76,0.1,0.06,0.24,96.55,98.54,2.77,2.11,9.11,8.36,36.49,24.59,61.08,40.26,231.14,4.29,7.01,11.3,3.09,4.82,7.91,6.58,0.34,2.43,0.41,0.19,0.56,0.17,0.04,0.09,2.67,0.43,5.75,0.07,2.13,2.56,,,,3.3,0.6,339,6.4,12.1,23.16,39.62,53.31,29,0.6,115,200,,,,,,,,,,,,,,,,,,,,,,,,,
19-Aug-24,64.4,20.06,4.93,2.36,1.01,2.44,0.75,0.1,0.06,0.24,96.39,98.7,2.75,2.09,9.07,8.61,39.45,21.44,60.89,35.21,216.01,3.98,6.91,10.89,2.87,4.87,7.74,6.58,0.36,2.39,0.41,0.23,0.55,0.18,0.04,0.07,2.81,0.68,6.12,0.06,2.35,2.72,,,,3.6,0.59,340,6.7,12.35,22.14,39.86,52.87,29.2,0.4,120,215,34.6,92,57,52,4.22,43.6,58.3,59.02,63.01,75.4,,,,,,,,,,,,,,,
21-Aug-24,64.35,19.9,4.93,2.33,1.06,2.52,0.75,0.1,0.05,0.24,96.26,99.26,2.74,2.12,9.12,9.26,39.89,21.87,61.76,35.41,196.68,3.65,6.93,10.59,3.25,4.52,7.77,6.74,0.43,1.96,0.35,0.29,0.78,0.4,0.04,0.04,2.58,0.56,5.72,0,2.36,2.52,,,,3.4,0.59,342,6.2,13.02,23.48,41.56,52.55,28.8,0.5,115,215,34.6,90,55,49,5.08,45.03,57.22,60.54,68.36,75.24,,,,,,,,,,,,,,,
23-Aug-24,64.5,19.96,4.99,2.39,1.13,2.52,0.75,0.1,0.05,0.26,96.67,99.06,2.7,2.09,9.18,8.67,43.79,19.16,62.95,30.43,199.66,3.11,6.61,9.72,3.09,4.67,7.76,6.73,0.24,2.05,0.4,0.29,0.56,0.35,0.08,0.05,2.29,0.47,5.98,0.09,2.04,2.67,,,,3.4,0.59,347,7,11.93,21.23,36.97,53.74,29.2,0.6,125,225,,,,,,,,,,,,,,,,,,,,,,,,,
25-Aug-24,64.37,19.85,5.05,2.48,1.19,2.37,0.69,0.11,0.06,0.27,96.44,99.3,2.64,2.04,9.19,8.45,43.7,21.13,64.83,32.59,208.19,2.85,5.1,7.95,3.73,4.8,8.52,7.28,0.08,1.18,0.48,0.27,0.63,0.37,0.02,0.41,2.26,0.31,5.27,0.12,2.13,2.37,,,,3.4,0.56,353,3,13.91,24.76,45.01,55.18,29.6,0.5,105,215,35.3,87,57,51,6.31,42.39,56.31,57.35,66.51,71.44,,,,,,,,,,,,,,,
26-Aug-24,64.4,19.83,5.02,2.35,1.14,2.46,0.75,0.1,0.06,0.26,96.39,99.53,2.69,2.14,9.33,8.79,42.36,20.91,63.28,33.05,210.27,3.28,5.6,8.89,3.24,4.99,8.23,6.69,0.19,2.01,0.48,0.31,0.79,0.28,0.08,0.02,2.59,0.45,5.56,0.15,2.26,2.51,,,,3.3,0.59,337,5.9,13.06,23.36,42.7,54.64,29.2,0.5,115,220,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-24,64.25,19.84,5.03,2.5,1.22,2.46,0.71,0.11,0.06,0.27,96.45,99.07,2.63,2.01,9.1,8.74,46.52,17.65,64.17,27.5,234.69,2.83,5.83,8.66,3.31,4.87,8.18,7.58,0.06,1.43,0.5,0.44,0.66,0.18,0.02,0.19,1.82,0.26,5.76,0.1,1.65,2.58,,,,3.3,0.58,335,3,13.99,25.28,42.7,57.49,29.2,0.6,110,210,35.3,88,56,52,5.98,44.32,55.52,56.89,64.81,70.83,,,,,,,,,,,,,,,
30-Aug-24,64.15,19.66,4.94,2.33,1.29,2.44,0.74,0.11,0.05,0.26,95.97,100.08,2.7,2.12,9.15,8.49,45.45,18.5,63.95,28.92,200.23,2.97,5.77,8.74,3.19,4.64,7.82,7.1,0.06,1.89,0.51,0.38,0.77,0.26,0.08,0.09,2.22,0.31,5.69,0.12,1.98,2.56,,,,3.6,0.6,350,5.3,13.34,22.86,45.79,56.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Sep-24,64.15,19.83,4.94,2.35,1.61,2.5,0.75,0.1,0.05,0.26,96.56,99.24,2.72,2.1,9.11,9.41,48.73,13.74,62.46,21.99,167.49,3.32,6.88,10.2,2.74,4.09,6.83,7.16,0.22,1.91,0.94,0.3,0.56,0.25,0.07,0.07,2.44,0.39,5.98,0.21,2.03,2.73,,,,3.6,0.59,325,5.9,13.36,22.87,42.45,54.95,29,0.6,120,215,34.6,92,57,51,5.91,43.25,54.36,56.1,63.24,72.61,,,,,,,,,,,,,,,
9/2/2024 SILO 7 SPECIAL,63.96,19.7,4.99,2.35,1.78,2.46,0.76,0.09,0.05,0.25,96.42,99.46,2.68,2.12,9.25,8.59,43.62,19.65,63.27,31.06,209.15,2.44,5.86,8.3,2.71,4.18,6.89,8.39,0.65,1.51,0.82,0.45,0.5,0.4,0.04,0.37,2.38,0.36,5.56,0.11,2.16,2.5,,,,3.8,0.59,338,3.8,14.57,23.99,44.97,54.97,29.4,0.8,120,205,,,,,,,,,,,,,,,,,,,,,,,,,
4-Sep-24,63.89,19.61,4.91,2.33,1.68,2.45,0.74,0.1,0.05,0.26,96.04,99.93,2.71,2.11,9.07,8.49,43.21,19.33,62.54,30.91,190.23,2.08,7.18,9.25,2.77,4.45,7.22,7.74,0.2,1.94,0.86,0.48,0.41,0.24,0.04,0.06,2.6,0.41,5.84,0.17,2.04,2.65,,,,3.2,0.59,337,5.8,12.6,23.7,42.32,52.81,28.8,0.5,115,195,35.3,91,59,52,4.98,42.82,53.46,55.19,63.31,71.75,,,,,,,,,,,,,,,
6-Sep-24,64.09,19.79,4.97,2.34,1.77,2.47,0.74,0.1,0.05,0.25,96.6,99.3,2.71,2.12,9.21,8.76,43.54,19.17,62.71,30.57,201.3,2.77,6.5,9.27,2.79,4.25,7.04,7.68,0.19,2.17,0.98,0.22,0.68,0.02,0.35,0.07,2.63,0.41,5.53,0.05,2.23,2.46,,,,3.4,0.59,355,5,14.14,24.08,42.8,54.08,29.6,0.9,115,205,,,,,,,,,,,,,,,,,,,,,,,,,
9-Sep-24,64.09,19.86,4.88,2.38,1.71,2.46,0.69,0.11,0.05,0.25,96.48,99.13,2.74,2.05,8.91,8.4,43.27,19.97,63.24,31.58,192.03,2.3,7.63,9.93,2.88,3.25,6.13,8.01,0.44,2.02,0.86,0.25,0.59,0.22,0.04,0.03,2.43,0.34,5.36,0.12,1.96,2.41,,,,3.3,0.56,355,6.1,13.09,22.1,40.98,54.75,29.4,0.6,115,210,34.6,93,59,53,5.32,43.29,54.54,53.48,63.95,72.19,,,,,,,,,,,,,,,
11-Sep-24,64.43,20.01,4.81,2.37,1.5,2.36,0.67,0.1,0.05,0.24,96.54,99.26,2.79,2.03,8.74,8.24,37.02,22.57,59.59,37.88,204.19,2.9,10.03,12.93,3.1,2.62,5.72,8.64,0.76,1.88,0.59,0.28,0.56,0.19,0,0.02,2.54,0.37,5.84,0.1,1.99,2.61,,,,3.3,0.54,352,3.8,13.21,23.65,41.44,53.95,28.8,0.5,140,220,35.3,92,57,50,5.69,43.74,54.67,57.18,63.72,70.15,,,,,,,,,,,,,,,
13-Sep-24,64.23,20.05,4.68,2.38,1.69,2.6,0.53,0.1,0.05,0.25,96.56,98.74,2.84,1.97,8.38,8.54,36.42,22.1,58.53,37.77,229.51,3.03,11.03,14.06,3.09,0.74,3.83,9.25,0.65,1.91,0.61,0.15,0.56,0.27,0.05,0.08,2.66,0.63,6.33,0.44,2.3,2.99,,,,3.5,0.45,355,3.9,12.85,22.68,38.1,53.41,29.6,0.6,135,205,,,,,,,,,,,,,,,,,,,,,,,,,
16-Sep-24,64.18,20.07,4.8,2.36,1.63,2.45,0.66,0.11,0.05,0.25,96.56,98.53,2.8,2.03,8.73,8.52,37.75,23.4,61.16,38.26,203.49,3.19,9.2,12.38,2.89,2.11,5,8.82,0.42,2.17,0.75,0.29,0.6,0.14,0,0.06,2.33,0.26,5.36,0.25,1.82,2.48,,,,3.4,0.54,331,6.6,11.29,21.89,38.08,53.41,29.6,0.5,130,225,35.7,93,58,51,5.32,41.56,52.96,54.93,61.51,71.42,,,,,,,,,,,,,,,
18-Sep-24,64.41,20.15,4.78,2.38,1.36,2.52,0.69,0.09,0.05,0.26,96.69,98.49,2.81,2.01,8.64,8.32,37.84,25.59,63.43,40.34,184.52,3.13,7.07,10.2,4.13,1.6,5.73,7.93,0.39,2.07,0.4,0.33,0.61,0.11,0.05,0.11,2.22,0.38,5.9,0.16,1.86,2.67,,,,3.4,0.54,358,3.5,14.51,24.5,41.34,56.48,29,0.5,125,220,35.3,92,61,52,6.71,46.19,54.57,59.17,65.53,75.12,,,,,,,,,,,,,,,
20-Sep-24,64.62,20.21,4.78,2.19,1.09,2.49,0.76,0.09,0.05,0.25,96.59,98.78,2.9,2.18,8.96,8.55,29.03,34.19,63.21,54.08,210.34,3.25,6.88,10.13,4.37,2.25,6.61,6.82,0.68,2.25,0.18,0.23,0.76,0.17,0.06,0.08,2.31,0.2,6.25,0.05,1.9,2.77,,,,3.3,0.59,366,3.5,15.6,26.44,42.6,53.67,29,0.6,120,215,,,,,,,,,,,,,,,,,,,,,,,,,
23-Sep-24,64.23,19.85,4.72,2.3,1.35,2.46,0.68,0.09,0.05,0.25,95.98,99.78,2.83,2.05,8.62,8.7,37.71,24.24,61.95,39.13,185.76,2.75,8.11,10.86,3.66,2.15,5.81,8.01,0.42,2.65,0.52,0.32,0.58,0.16,0.04,0.11,2.43,0.3,5.75,0.09,1.94,2.57,,,,3.4,0.54,326,6.2,12.82,23.3,38.23,53.09,28.8,0.5,125,195,35.7,92,60,53,6.03,43.81,52.67,58.19,62.65,70.99,,,,,,,,,,,,,,,
25-Sep-24,64.35,19.98,4.79,2.33,1.21,2.46,0.74,0.09,0.05,0.25,96.25,99.24,2.81,2.06,8.75,8.32,37.62,25.02,62.64,39.95,213.33,3.47,7.13,10.61,3.45,3.05,6.5,7.52,0.3,2.24,0.48,0.37,0.64,0.18,0.1,0.1,2.27,0.29,5.63,0.14,1.91,2.54,,,,3.6,0.58,330,3.9,14.29,24.99,41.65,53.64,28.8,0.4,120,225,35.5,91,59,50,5.97,43.51,55.28,56.61,60.23,69.13,,,,,,,,,,,,,,,
27-Sep-24,64.54,20.07,4.73,2.26,1.18,2.48,0.66,0.09,0.05,0.24,96.3,99.3,2.87,2.09,8.71,8.62,42.84,20.95,63.8,32.84,207.35,2,7.44,9.44,2.94,3.3,6.25,7.9,0.36,1.41,0.48,0.32,0.69,0.31,0.03,0.06,2.54,0.37,5.96,0.09,2.15,2.66,,,,3.2,0.52,357,3,13.25,26.38,41.44,56.16,28,0.4,125,220,,,,,,,,,,,,,,,,,,,,,,,,,
30-Sep-24,64.3,20.06,4.78,2.37,1.32,2.35,0.72,0.06,0.05,0.27,96.28,98.9,2.81,2.02,8.66,8.27,36.75,25.41,62.16,40.88,193.84,2.09,8.43,10.52,3.45,2.78,6.23,7.82,0.22,2.61,0.48,0.36,0.71,0.09,0,0.02,2.54,0.32,5.8,0.12,1.97,2.61,,,,3.6,0.53,357,5.9,12.25,23.54,38.53,52.57,29.2,0.6,135,210,35.9,93,56,51,6.33,43.42,53.71,56.79,63.08,70.19,,,,,,,,,,,,,,,
2-Oct-24,64.67,20.26,4.75,2.53,0.98,2.5,0.7,0.1,0.05,0.25,96.79,98.35,2.78,1.88,8.31,8.66,42.32,22.17,64.5,34.38,184.33,2.92,6.11,9.04,2.81,4.23,7.04,6.53,0.24,2.3,0.33,0.35,0.58,0.21,0.05,0.18,2.72,0.37,5.58,0,2.2,2.45,,,,3.5,0.56,369,3.5,14.46,24,43.68,56.33,29.2,0.5,130,210,35.7,92,55,50,6.7,50.31,58.14,62.13,65.09,75.61,,,,,,,,,,,,,,,
4-Oct-24,64.86,19.75,4.85,2.33,0.95,2.32,0.72,0.09,0.05,0.24,96.16,101.12,2.75,2.08,8.91,8.8,40.92,24.37,65.29,37.33,183.9,3.34,4.72,8.06,2.94,5.05,7.99,6.64,0.17,1.73,0.31,0.37,0.69,0.16,0.21,0.26,2.26,0.38,5.49,0,2.1,2.41,,,,3.4,0.56,353,3.7,14.46,25.73,44.76,56.79,29,0.6,120,220,,,,,,,,,,,,,,,,,,,,,,,,,
7-Oct-24,64.63,20.14,4.83,2.38,1.05,2.46,0.71,0.1,0.05,0.25,96.6,98.85,2.79,2.03,8.77,8.46,42.3,21.68,63.98,33.89,198.34,2.85,6.14,8.99,3.24,3.94,7.36,6.56,0.18,2.16,0.39,0.29,0.65,0.2,0.07,0.13,2.74,0.3,5.92,0.08,2.19,2.64,,,,3.7,0.57,349,5.6,13.29,25.44,43.44,57.15,29.4,0.5,130,215,35.9,91,56,52,6.55,42.38,55.99,58,64.79,74.38,,,,,,,,,,,,,,,
9-Oct-24,64.55,20.05,5.03,2.53,1,2.46,0.76,0.1,0.05,0.26,96.79,98.6,2.65,1.99,9.05,9.08,40.71,23.24,63.94,36.34,217.71,3.73,4.25,7.98,3.39,4.92,8.31,6.68,0.23,2.18,0.37,0.52,0.46,0.21,0.05,0.17,2.73,0.33,5.57,0.28,2.13,2.58,,,,3.5,0.6,374,3.6,14.83,23.89,46.16,60.43,29.2,0.4,125,230,,,,,,,,,,,,,,,,,,,,,,,,,
11-Oct-24,64.54,19.96,4.99,2.39,1.1,2.51,0.75,0.1,0.05,0.26,96.65,99.14,2.7,2.09,9.18,8.73,42.42,22.11,64.52,34.26,209.9,2.71,4.69,7.4,3.31,4.8,8.12,6.94,0.24,1.68,0.48,0.34,0.84,0.27,0.06,0.26,2.85,0.2,5.72,0.07,2.37,2.55,,,,3.5,0.59,360,3.7,15.24,27.36,44.86,56.02,28.8,0.3,120,195,,,,,,,,,,,,,,,,,,,,,,,,,
14-Oct-24,64.52,19.98,4.98,2.42,1.04,2.49,0.75,0.09,0.05,0.25,96.57,99.03,2.7,2.06,9.1,8.6,42.51,21.58,64.08,33.67,209.43,3.53,5.03,8.57,3.25,4.7,7.95,7.01,0.13,1.98,0.36,0.34,0.63,0.29,0.06,0.11,2.57,0.34,5.58,0,2.15,2.45,,,,3.4,0.58,337,6.3,14.24,24.13,44.04,56.27,29.2,0.5,135,195,35.5,90,55,51,6.77,43.43,55.67,57.86,63.72,71.29,,,,,,,,,,,,,,,
16-Oct-24,64.59,20.02,4.99,2.34,1.19,2.37,0.72,0.09,0.05,0.27,96.63,99.16,2.73,2.13,9.26,8.71,45.44,18.32,63.75,28.73,207.45,2.6,7.45,10.06,3.67,3.21,6.89,7.99,0.18,1.2,0.4,0.21,0.79,0.31,0.04,0.47,1.94,0.36,5.35,0.06,2.05,2.38,,,,3.3,0.56,342,3.5,14.66,24.31,44.28,57.05,29,0.3,130,225,35.5,93,59,54,6.25,46.32,54.01,57.03,63.38,70.15,,,,,,,,,,,,,,,
18-Oct-24,64.36,19.95,5,2.39,1.24,2.46,0.71,0.09,0.05,0.27,96.52,98.93,2.7,2.09,9.21,8.42,41.22,21.5,62.72,34.28,213.18,2.15,7.83,9.98,3.94,2.8,6.74,8.56,0.25,1.52,0.44,0.29,0.74,0.14,0.06,0.14,2.31,0.22,5.73,0.14,1.91,2.59,,,,3.5,0.56,353,3.7,15.85,25.96,43.14,58.38,29,0.5,145,235,,,,,,,,,,,,,,,,,,,,,,,,,
21-Oct-24,64.4,19.93,4.99,2.38,1.21,2.49,0.73,0.09,0.05,0.26,96.53,99.08,2.7,2.1,9.2,8.65,42.44,20.9,63.34,33,210.1,2.27,6.06,8.34,3.95,3.82,7.77,7.62,0.12,2.09,0.39,0.42,0.63,0.22,0.1,0.08,2.67,0.23,5.86,0.15,2.1,2.65,,,,3.5,0.57,342,5.6,14.38,25.07,45.45,56.11,29.2,0.5,125,210,35.6,92,58,53,6.92,42.61,55.03,57.91,64.82,74.66,,,,,,,,,,,,,,,
23-Oct-24,64.5,19.88,5.05,2.39,1.18,2.48,0.73,0.09,0.05,0.27,100.02,99.35,2.67,2.11,9.34,8.53,39.37,23.29,62.67,37.17,208.1,2.54,7.29,9.82,4.64,3.17,7.81,7.23,0.27,1.82,0.42,0.47,0.68,0.18,0.05,0.07,2.26,0.31,5.81,0.13,1.89,2.62,,,,3.4,0.57,352,3.6,15.61,26.02,45.02,55.64,29.4,0.4,130,210,35.7,88,57,52,6.05,41.39,54.39,55.32,59.15,73.68,,,,,,,,,,,,,,,
25-Oct-24,64.58,19.96,5.07,2.33,1.21,2.43,0.72,0.1,0.05,0.27,100.02,99.2,2.7,2.18,9.49,8.43,38.86,23.48,62.34,37.67,219.5,2.22,7.58,9.8,5.5,2.48,7.99,6.96,0.27,1.67,0.37,0.25,0.94,0.06,0.24,0.03,2.48,0.26,5.44,0.91,2.13,2.83,,,,3.3,0.57,35,3.7,16.36,27.79,45.48,58.42,28.6,0.5,130,205,,,,,,,,,,,,,,,,,,,,,,,,,
28-Oct-24,64.51,19.96,5,2.41,1.17,2.46,0.71,0.09,0.05,0.27,130.63,99.11,2.69,2.07,9.17,8.53,37.78,25.43,63.21,40.23,183.71,2.27,6.97,9.24,4.27,3.39,7.66,6.94,0.16,2.17,0.51,0.45,0.64,0.09,0.03,0.04,2.42,0.33,5.78,0.33,1.91,2.7,,,,3.4,0.56,346,5.7,14.7,26.67,43.05,57.43,28.8,0.5,125,205,35.18,89,56,51,6.02,46.09,57.07,60.24,65.39,77.05,,,,,,,,,,,,,,,
30-Oct-24,64.07,19.63,4.92,2.41,1.79,2.68,0.74,0.11,0.05,0.26,100.27,99.77,2.68,2.04,8.96,8.35,41.05,19.9,60.95,32.65,224.93,2.2,8.38,10.58,4.26,1.78,6.04,9.14,0.39,1.65,0.91,0.25,0.7,0.09,0.03,0.24,2.8,0.21,5.71,0.3,2.16,2.66,,,,3.6,0.6,360,3.8,14.9,26.46,41.98,55.1,29.2,0.5,135,225,35.4,91,54,50,6.85,47.12,56.92,59.22,63.66,72.38,,,,,,,,,,,,,,,
1-Nov-24,64.35,19.87,4.91,2.28,1.51,2.58,0.73,0.11,0.05,0.25,100.04,99.42,2.76,2.15,9.15,8.62,40.98,22.31,63.3,35.25,215.9,1.83,7.5,9.33,4.2,1.77,5.97,8.55,0.16,2.01,0.74,0.16,0.92,0.13,0.02,0.06,2.47,0.55,5.61,0.03,2.22,2.48,,,,3.4,0.59,347,4,13.58,25.36,41.51,55.01,29.2,0.5,125,225,,,,,,,,,,,,,,,,,,,,,,,,,
4-Nov-24,64.33,19.74,4.94,2.37,1.46,2.42,0.72,0.11,0.05,0.26,99.7,99.99,2.7,2.08,9.08,8.94,41.96,20.8,62.76,33.14,211.4,2.71,7.17,9.88,4.31,2.19,6.51,7.91,0.23,1.96,0.61,0.16,0.74,0.05,0.25,0.05,2.49,0.3,5.9,0.2,2.08,2.69,,,,3.3,0.58,346,5.6,14.19,26.8,43.3,57.49,29,0.7,125,210,35.4,90,55,51,6.8,45.25,57.61,59.25,62.22,72.36,,,,,,,,,,,,,,,
6-Nov-24,64.42,19.9,5.13,2.34,1.13,2.53,0.74,0.1,0.05,0.24,99.78,98.98,2.66,2.19,9.64,8.21,34.01,25.61,59.62,42.96,203.68,2.89,9.52,12.41,5.35,2.86,8.21,7.23,0.56,1.81,0.28,0.22,0.83,0.12,0.03,0.11,2.6,0.27,5.49,0.21,2.11,2.51,,,,3.2,0.59,346,4.6,13.55,25.75,43.23,57.18,29.2,0.4,125,225,35.7,92,58,53,6.81,46.08,58.79,59.66,67.88,76.78,,,,,,,,,,,,,,,
8-Nov-24,64.18,19.75,5.11,2.35,1.11,2.44,0.77,0.09,0.05,0.26,99.44,99.39,2.65,2.17,9.57,8.15,36.59,24.5,61.09,40.11,212.1,2.78,8.69,11.47,5.39,2.28,7.68,7.26,0.52,1.66,0.4,0.43,0.8,0.01,0.24,0.09,2.28,0.24,5.7,0.12,1.94,2.57,,,,3.3,0.6,372,3.3,16.08,27.27,43.64,53.87,29,0.5,120,205,,,,,,,,,,,,,,,,,,,,,,,,,
11-Nov-24,64.38,19.9,5.07,2.4,1.21,2.46,0.74,0.1,0.05,0.26,99.87,99.04,2.66,2.11,9.37,8.64,37.4,23.05,60.45,38.13,208.5,3.51,8.18,11.68,4.89,2.57,7.46,7,0.4,2.21,0.41,0.26,0.69,0.01,0.24,0.05,2.61,0.37,5.81,0.33,2.14,2.71,,,,3.3,0.59,344,6.2,14.73,25.44,44.61,55.19,28.8,0.4,130,205,35.7,90,53,50,6.55,40.25,56.36,57.61,65.32,69.91,,,,,,,,,,,,,,,
